UDI,Timestamp,Product ID,Type of Failure,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
6647,00:19.6,L53826,L,0.7474756999567299,0.3332569387881261,-0.3334321916543309,-0.5805234066928531,0.6134863894942243,0,0,0,0,0,0
1774,00:19.6,L48953,L,-0.7524053088724167,-1.3517652013506654,-0.8633439491487378,1.9574877580443213,-1.2717953524020318,0,0,0,0,0,0
1800,00:19.6,M16659,M,-1.0023854770106078,-1.6887696293784236,-0.6234891536512694,0.5129280437275106,-0.20346903199415334,0,0,0,0,0,0
1818,00:19.6,L48997,L,-0.9523894433829583,-1.553967858167328,0.6985012308347772,-1.2426132757547248,0.5820650271292868,0,0,0,0,0,0
4276,00:19.6,M19135,M,1.1974400026054626,0.3332569387881261,-0.2162938031555673,-0.32973178962396227,0.880567969596194,0,0,0,0,0,0
2821,00:19.6,L50000,L,0.09752726279742736,-0.34075191726739046,-0.5732869871517993,0.8840996369894685,0.4249582153045987,0,0,0,0,0,0
6545,00:19.6,M21404,M,0.6974796663290803,0.4680587099992218,-0.38363435815380104,0.6533713492860893,-0.10920494489934053,0,0,0,0,0,0
7715,00:19.6,L54894,L,0.2475153636803477,1.0072657948436428,-0.2888080436548019,0.3022630853896422,-0.470550612096123,0,0,0,0,0,0
1301,00:19.6,L48480,L,-0.652413241617146,-0.13854926045072782,-1.2091810961450875,1.7066961409754307,0.5035116212169427,0,0,0,0,0,0
7704,00:19.6,H37117,H,0.3475074309356185,1.1420675660547384,1.8141049308230022,-1.64387986306495,-0.9575817287526558,0,0,0,0,0,0
2816,00:19.6,M17675,M,0.0475312291698062,-0.40815280287295747,0.16858947334037033,-0.8413466884444997,0.2521407222974419,0,0,0,0,0,0
6547,00:19.6,M21406,M,0.6974796663290803,0.5354595956047887,-0.04895324815733354,-0.008718519775782523,-0.014940857804527726,0,0,0,0,0,0
9496,00:19.6,H38909,H,-0.35243703985130526,-0.0037474892396321615,-0.9247021526480902,0.4828330496792433,1.7760767969969156,0,0,0,0,0,0
5577,00:19.6,H34990,H,1.1974400026054626,1.344270222871401,-0.45614859865303564,0.3423897441206646,-1.334638077131907,0,0,0,0,0,0
2807,00:19.6,L49986,L,-0.002464804457843392,-0.4755536884784861,-0.9749043191475603,0.12169312110004112,-0.062072901351934134,0,0,0,0,0,0
8644,00:19.6,L55823,L,-1.252365645148799,-1.0147607733229072,-0.5063507651525058,1.4358411945410283,-0.391997206183779,0,0,0,0,0,0
1855,00:19.6,M16714,M,-1.2023696115211493,-1.8909722861950864,-0.38363435815380104,0.2621364266586198,-1.0047137723000623,0,0,0,0,0,0
1873,00:19.6,L49052,L,-0.8523973761276875,-1.2843643157450984,-1.186869022145323,1.8471394465340092,-0.28202243790649734,0,0,0,0,0,0
6588,00:19.6,M21447,M,0.7974717335843795,0.4680587099992218,1.5296259873260047,-1.5435632162373938,1.603259303989759,0,0,0,0,0,0
6621,00:19.6,M21480,M,0.7974717335843795,0.4680587099992218,1.4069095803273,-1.623816533699439,-0.42341856854871657,0,0,0,0,0,0
2033,00:19.6,L49212,L,-0.6024172079894964,-1.0147607733229072,-0.5286628391522703,0.2220097679275974,-0.391997206183779,0,0,0,0,0,0
2620,00:19.6,L49799,L,-0.3024410062236841,-0.5429545740840531,0.16858947334037033,0.08156646236901802,-0.549104018008467,0,0,0,0,0,0
2619,00:19.6,M17478,M,-0.3024410062236841,-0.6103554596895818,-0.43383652465327116,0.8640363076239577,-0.5962360615558734,0,0,0,0,0,0
3746,00:19.6,L50925,L,1.2974320698607618,0.9398649092380758,1.1112745998304205,-1.4231832400443263,0.3149834470273171,0,0,0,0,0,0
4055,00:19.6,M18914,M,0.9474598344672714,0.6028604812103174,-0.4617266171529768,0.3624530734861761,-0.9890030911175934,0,0,0,0,0,0
3907,00:19.6,L51086,L,1.1474439689778415,0.8050631380269802,-1.3486315586436157,2.2584376985269903,0.016480504560409875,0,0,0,0,0,0
7066,00:19.6,L54245,L,0.39750346456326807,0.40065782439369313,-0.8633439491487378,1.2953978889824496,0.8962786507786628,0,0,0,0,0,0
1008,00:19.6,M15867,M,-1.9023140823081015,-1.8909722861950864,0.5255826573366024,-0.8915050118582778,-1.6959837443286896,0,0,0,0,0,0
7070,00:19.6,L54249,L,0.39750346456326807,0.4680587099992218,-0.07684334065703917,-0.05887684318956068,1.0533854626033508,0,0,0,0,0,0
2399,00:19.6,L49578,L,-0.40243307347895485,-1.0147607733229072,-0.2720739881549785,0.3223264147551537,0.7863038825013812,0,0,0,0,0,0
2383,00:19.6,L49562,L,-0.452429107106576,-1.1495625445340028,0.34708606533848635,-0.8614100178100111,0.2050086787500355,0,0,0,0,0,0
5132,00:19.6,L52311,L,2.047372574275335,2.22048173574358,-0.4840386911527413,0.3925480675344427,1.1633602308806323,0,0,0,0,0,0
7085,00:19.6,L54264,L,0.2975113973079973,0.1984551675770305,1.4236436358271234,-1.5636265456029053,1.6189699851722277,0,0,0,0,0,0
8707,00:19.6,L55886,L,-1.4023537460317193,-0.94735988771734,-1.1366668556458528,1.3054295536652054,-1.0832671782124061,0,0,0,0,0,0
7289,00:19.6,M22148,M,0.09752726279742736,0.40065782439369313,2.477889132315996,-1.9247664741821078,-0.391997206183779,0,0,0,0,0,0
2350,00:19.6,M17209,M,-0.35243703985130526,-1.0147607733229072,-0.8521879121488555,0.2220097679275974,-1.2246633088546255,0,0,0,0,0,0
5098,00:19.6,L52277,L,2.0973686079029563,2.287882621349109,-0.45614859865303564,0.9442896250860024,-0.18775835081168454,0,0,0,0,0,0
8609,00:19.6,L55788,L,-1.3023616787764485,-1.0821616589284742,-0.9470142266478546,1.0646696012790704,1.7603661158144468,1,0,0,0,1,0
7229,00:19.6,H36642,H,-0.10245687171311416,-0.2059501460562948,-0.9525922451477957,0.7436563314308898,0.6291970706766932,0,0,0,0,0,0
1055,00:19.6,H30468,H,-1.6023378805422608,-1.486566972561761,0.49211454633695556,-0.9516949999548118,0.1421659540201603,0,0,0,0,0,0
7215,00:19.6,M22074,M,-0.05246083808549298,-0.13854926045072782,0.48095850933707335,0.12169312110004112,0.016480504560409875,0,0,0,0,0,0
7172,00:19.6,M22031,M,0.09752726279742736,0.1310542819714635,-0.562130950151917,1.1549545834238708,-1.5860089760514078,0,0,0,0,0,0
2288,00:19.6,L49467,L,-0.3024410062236841,-0.94735988771734,1.1558987478299494,-1.32286659321677,-0.014940857804527726,0,0,0,0,0,0
7019,00:19.6,M21878,M,0.3475074309356185,0.4680587099992218,-0.9023900786483257,0.6734346786516008,-1.1303992217598127,0,0,0,0,0,0
9460,00:19.6,L56639,L,-0.8024013425000663,-0.6103554596895818,0.2243696583397816,-0.38992177772049624,0.2364300411149731,0,0,0,0,0,0
4992,00:19.6,M19851,M,1.9473805070200358,2.0182790789269176,-0.3557442656540954,0.10162979173452956,-1.5231662513215327,0,0,0,0,0,0
1138,00:19.6,L48317,L,-1.5523418469146397,-1.486566972561761,0.6371430273354248,-1.0319483174168569,0.4563795776695363,0,0,0,0,0,0
2053,00:19.6,L49232,L,-0.2524449725960345,-0.4755536884784861,-0.3445882286542132,0.04143980363799563,0.4720902588520051,0,0,0,0,0,0
6805,00:19.6,L53984,L,0.49749553181853884,0.40065782439369313,0.2745718248392517,-0.6306817301066312,0.09503391047275388,0,0,0,0,0,0
8831,00:19.6,H38244,H,-1.3523577124040698,-0.8799590021118114,-0.606755098151446,0.28219975602413067,0.7077504765890371,0,0,0,0,0,0
5357,00:19.6,H34770,H,1.6474043052542235,1.7486755365047264,0.8546857488331286,-1.1021699701961463,0.2678514034799107,0,0,0,0,0,0
2560,00:19.6,L49739,L,-0.35243703985130526,-0.6777563452951487,-0.5119287836524469,1.0446062719135587,0.5035116212169427,0,0,0,0,0,1
177,00:19.6,L47356,L,-0.9023934097553371,-1.2843643157450984,0.44191237983748544,-0.530365083279075,-1.0832671782124061,0,0,0,0,0,0
1178,00:19.6,M16037,M,-1.4023537460317193,-1.1495625445340028,0.3638201208383097,-0.05887684318956068,-1.5545876136864702,0,0,0,0,0,0
3795,00:19.6,M18654,M,1.0974479353501918,0.5354595956047887,-1.0195284671470892,0.8339413135756903,-1.1303992217598127,0,0,0,0,0,0
8790,00:19.6,L55969,L,-1.3023616787764485,-1.0147607733229072,-0.37805633965385993,0.3925480675344427,-0.9890030911175934,0,0,0,0,0,0
185,00:19.6,L47364,L,-0.9023934097553371,-1.2169634301395698,0.7152352863346005,-0.9416633352720559,-0.7690535545630302,0,0,0,0,0,0
6923,00:19.6,L54102,L,0.5974875990738095,1.1420675660547384,-0.4226804876533889,0.8339413135756903,1.508995216894946,0,0,0,0,0,0
2116,00:19.6,L49295,L,-0.3024410062236841,-0.6777563452951487,-0.7517835791499152,0.7336246667481341,-0.34486516263637257,0,0,0,0,0,0
4118,00:19.6,L51297,L,0.9474598344672714,0.3332569387881261,-1.1087767631461474,1.5762845000996077,1.508995216894946,1,0,0,0,1,0
6933,00:19.6,L54112,L,0.39750346456326807,0.9398649092380758,-1.2091810961450875,2.729925938616505,-1.4131914830442511,1,0,0,1,0,0
2502,00:19.6,M17361,M,-0.452429107106576,-0.7451572309007157,-0.3501662471541543,0.2721680913413756,1.8389195217267909,0,0,0,0,0,0
2143,00:19.6,L49322,L,-0.35243703985130526,-0.7451572309007157,-0.9079680971482668,2.037741075506366,0.8648572884137251,0,0,0,0,0,0
8564,00:19.6,L55743,L,-1.0023854770106078,-0.7451572309007157,-0.2162938031555673,-0.32973178962396227,-0.062072901351934134,0,0,0,0,0,0
3857,00:19.6,M18716,M,1.1974400026054626,0.8050631380269802,-1.1645569481455584,1.8672027758995209,1.4618631733475396,0,0,0,0,0,0
7338,00:19.6,L54517,L,-0.05246083808549298,0.3332569387881261,0.0012489183421365824,-0.7209667122514325,1.6503913475371652,0,0,0,0,0,0
8759,00:19.6,M23618,M,-1.252365645148799,-0.8799590021118114,-0.5175068021523881,1.3054295536652054,0.9434106943260692,0,0,0,0,0,0
93,00:19.6,M14952,M,-0.5524211743618752,-0.7451572309007157,1.049916396331068,-1.2927715991685031,-1.114688540577344,0,0,0,0,0,0
3996,00:19.6,L51175,L,1.1474439689778415,0.872464023632547,0.4586464353373088,-0.8413466884444997,0.4249582153045987,0,0,0,0,0,0
9398,00:19.6,M24257,M,-1.1523735778935282,-1.2169634301395698,-0.9414362081479135,1.3455562123962277,0.8491466072312563,0,0,0,0,0,0
1419,00:19.6,L48598,L,-0.6024172079894964,-0.07114837484519915,-1.2203371331449697,0.7436563314308898,1.603259303989759,0,0,0,0,0,0
1495,00:19.6,M16354,M,-1.0023854770106078,-0.8799590021118114,-0.9023900786483257,0.8540046429412019,1.1476495496981636,0,0,0,0,0,0
724,00:19.6,M15583,M,-1.3023616787764485,-0.7451572309007157,-0.2162938031555673,0.6333080199205777,0.4563795776695363,0,0,0,0,0,0
4417,00:19.6,M19276,M,1.2974320698607618,0.26585605318255917,-0.03779721115745129,-0.38992177772049624,-0.48626129327859174,0,0,0,0,0,0
5965,00:19.6,H35378,H,0.2475153636803477,0.5354595956047887,0.51442662033672,-0.9516949999548118,0.3778261717571923,0,0,0,0,0,0
8137,00:19.6,M22996,M,-0.20244893896838492,0.6028604812103174,-0.36132228415403655,-0.028781849141293357,-0.6905001486506862,0,0,0,0,0,0
3068,00:19.6,L50247,L,0.0475312291698062,-0.5429545740840531,-0.032219192657510165,-0.29963679557569567,-0.10920494489934053,0,0,0,0,0,0
9410,00:19.6,L56589,L,-1.0023854770106078,-1.0147607733229072,0.6985012308347772,-1.1723916229754356,1.3833097674351955,0,0,0,0,0,0
1660,00:19.6,L48839,L,-0.9523894433829583,-1.3517652013506654,0.8825758413328343,-0.9015366765410335,0.880567969596194,0,0,0,0,0,0
8217,00:19.6,L55396,L,-0.40243307347895485,0.40065782439369313,-0.9414362081479135,2.1982477104304565,-1.0361351346649998,0,0,0,0,0,0
9408,00:19.6,L56587,L,-1.1023775442658785,-1.1495625445340028,-0.5788650056517404,1.014511277865292,1.273334999157914,0,0,0,0,0,0
6255,00:19.6,L53434,L,0.49749553181853884,0.3332569387881261,-0.7294715051501508,0.7035296726998674,1.4775738545300083,0,0,0,0,0,0
5660,00:19.6,M20519,M,1.1474439689778415,1.0072657948436428,0.7542814158341884,-1.0018533233685898,-1.507455570139064,0,0,0,0,0,0
1644,00:19.6,L48823,L,-1.0023854770106078,-1.486566972561761,-0.4784606726528002,-0.22941514279640599,0.1735873163850979,0,0,0,0,0,0
617,00:19.6,H30030,H,-0.9523894433829583,-0.07114837484519915,0.8212176378334819,-1.0921383055133904,-0.7533428733805614,0,0,0,0,0,0
4370,00:19.6,H33783,H,0.997455868094921,-0.07114837484519915,1.094540544330597,-1.2827399344857475,1.3204670427053204,0,0,0,0,0,0
6289,00:19.6,L53468,L,0.49749553181853884,0.3332569387881261,-1.2370711886447932,1.0947645953273368,-0.5176826556435293,0,0,0,0,0,0
4421,00:19.6,H33834,H,1.2974320698607618,0.1310542819714635,1.8643070973224722,-1.8746081507683297,-0.32915448145390375,0,0,0,0,0,0
6308,00:19.6,L53487,L,0.49749553181853884,0.1984551675770305,0.43633436133754433,-0.5504284126445864,0.2835620846623795,0,0,0,0,0,0
7946,00:19.6,L55125,L,0.39750346456326807,1.1420675660547384,0.648299064335307,-0.7811567003479657,-1.507455570139064,0,0,0,0,0,0
500,00:19.6,L47679,L,-1.252365645148799,-0.6103554596895818,-0.13262352565645041,-0.49023842454805255,1.6503913475371652,0,0,0,0,0,0
1388,00:19.6,L48567,L,-0.5524211743618752,0.06365339636593483,1.585406172325416,-1.3930882459960594,0.36211549057472353,0,0,0,0,0,0
3028,00:19.6,L50207,L,0.2475153636803477,-0.34075191726739046,1.3288173213281242,-1.64387986306495,-1.6959837443286896,0,0,0,0,0,0
25,00:19.6,M14884,M,-0.5024251407342256,-0.40815280287295747,0.12396532534084133,-0.26954180152742907,-0.5962360615558734,0,0,0,0,0,0
1386,00:19.6,M16245,M,-0.5524211743618752,0.1310542819714635,0.35824210233836856,-0.38992177772049624,0.2835620846623795,0,0,0,0,0,0
9269,00:19.6,L56448,L,-0.9023934097553371,-0.8125581165062444,0.7096572678346594,-0.8513783531272554,-1.2246633088546255,0,0,0,0,0,0
9209,00:19.6,L56388,L,-1.0023854770106078,-0.7451572309007157,-0.740627542150033,0.0915981270517738,-0.48626129327859174,0,0,0,0,0,0
8300,00:19.6,L55479,L,-0.652413241617146,-0.0037474892396321615,0.5478947313363668,-0.8212833590789884,-1.0361351346649998,0,0,0,0,0,0
5741,00:19.6,M20600,M,1.1474439689778415,1.1420675660547384,-0.021063155657627917,-0.16922515469987276,-1.6174303384163455,0,0,0,0,0,0
6489,00:19.6,L53668,L,0.3475074309356185,-0.13854926045072782,-1.1645569481455584,1.445872859223784,0.9905427378734756,0,0,0,0,0,0
572,00:19.6,M15431,M,-1.1023775442658785,-0.13854926045072782,0.7654374528340707,-1.1021699701961463,1.1005175061507573,0,0,0,0,0,0
9231,00:19.6,L56410,L,-0.9023934097553371,-0.5429545740840531,2.1376300038195875,-1.7441965098925065,0.3778261717571923,0,0,0,0,0,0
3495,00:19.6,L50674,L,0.9474598344672714,0.6702613668158844,-1.0195284671470892,0.5731180318240445,0.1735873163850979,0,0,0,0,0,0
5910,00:19.6,H35323,H,0.3475074309356185,0.1310542819714635,-0.9749043191475603,2.539324309644148,1.5718379416248212,1,1,0,1,1,0
8067,00:19.6,L55246,L,0.19751933005269812,1.276869337265834,1.8364170048227666,-1.8746081507683297,-0.25060107554155975,0,0,0,0,0,0
3492,00:19.6,H32905,H,0.9474598344672714,0.6028604812103174,0.28572786183913396,-0.570491742010098,-0.03065153898699653,0,0,0,0,0,0
9297,00:19.6,H38710,H,-0.9023934097553371,-0.6777563452951487,-0.08242135915698029,-0.08897183723782728,-0.12491562608180934,0,0,0,0,0,0
8177,00:19.6,L55356,L,-0.10245687171311416,0.8050631380269802,0.14069938084066472,0.0013131449069732513,1.0062534190559445,0,0,0,0,0,0
6054,00:19.6,L53233,L,0.39750346456326807,0.6028604812103174,1.1670547848298316,-1.0118849880513456,0.5035116212169427,0,0,0,0,0,0
4415,00:19.6,L51594,L,1.3474281034883828,0.3332569387881261,-0.10473343315674478,-0.06890850787231645,-0.549104018008467,0,0,0,0,0,0
7810,00:19.6,M22669,M,-0.002464804457843392,0.9398649092380758,-0.009907118657745668,-0.46014343049978595,0.18929799756756668,0,0,0,0,0,0
2876,00:19.6,M17735,M,0.2475153636803477,-0.40815280287295747,1.8866191713222369,-1.623816533699439,-1.2089526276721567,0,0,0,0,0,0
9184,00:19.6,L56363,L,-1.0523815106382575,-0.6103554596895818,0.023560992341901083,-0.33976345430671806,-1.3817701206793134,0,0,0,0,0,0
8335,00:19.6,M23194,M,-0.6024172079894964,-0.2059501460562948,-0.44499256165315343,0.7336246667481341,0.5192223023994115,0,0,0,0,0,0
1450,00:19.6,H30863,H,-0.5024251407342256,0.26585605318255917,0.7710154713340118,-0.9216000059065448,-0.549104018008467,0,0,0,0,0,0
9425,00:19.6,M24284,M,-1.0023854770106078,-1.0147607733229072,0.2578377693394283,-0.7009033828859209,-1.3189273959494383,0,0,0,0,0,0
6070,00:19.6,L53249,L,0.44749949819088924,0.6028604812103174,0.34708606533848635,-0.6005867360583647,1.1476495496981636,0,0,0,0,0,0
9212,00:19.6,M24071,M,-1.0023854770106078,-0.6777563452951487,-0.7238934866502097,0.9141946310377358,-0.36057584381884134,0,0,0,0,0,0
6071,00:19.6,L53250,L,0.44749949819088924,0.6028604812103174,0.42517832433766206,-0.8012200297134773,1.179070912063101,0,0,0,0,0,0
4317,00:19.6,L51496,L,0.7474756999567299,0.06365339636593483,0.5590507683362491,-0.6607767241548985,-0.9575817287526558,0,0,0,0,0,0
9990,00:19.6,M24849,M,-0.6024172079894964,-1.0147607733229072,0.21321362133989932,-0.6808400535204094,-1.6959837443286896,0,0,0,0,0,0
2910,00:19.6,L50089,L,0.3475074309356185,-0.27335103166182345,-0.2162938031555673,0.4126113968999543,0.2207193599325043,0,0,0,0,0,0
5901,00:19.6,M20760,M,0.44749949819088924,0.4680587099992218,-0.29996408065468416,0.10162979173452956,1.1476495496981636,0,0,0,0,0,0
1566,00:19.6,L48745,L,-1.0023854770106078,-1.2169634301395698,-0.44499256165315343,0.21197810324484165,0.5977757083117555,0,0,0,0,0,0
8770,01:19.6,M23629,M,-1.3023616787764485,-0.94735988771734,-0.4840386911527413,0.12169312110004112,1.3990204486176645,0,0,0,0,0,0
6949,01:19.6,L54128,L,0.3475074309356185,0.8050631380269802,-0.45614859865303564,1.1449229187411152,-0.7376321921980926,0,0,0,0,0,0
3839,01:19.6,L51018,L,1.1974400026054626,0.7376622524214514,1.90335322682206,-1.5535948809201496,0.7548825201364435,0,0,0,0,0,0
627,01:19.6,L47806,L,-0.8024013425000663,0.06365339636593483,-0.032219192657510165,-0.48020675986529676,-0.25060107554155975,0,0,0,0,0,0
3818,01:19.6,M18677,M,1.0474519017225707,0.40065782439369313,-0.6569572646509162,1.205112906837649,-0.20346903199415334,0,0,0,0,0,0
6181,01:19.6,L53360,L,0.49749553181853884,0.6028604812103174,-0.2609179511550963,0.4627697203137324,-1.4603235265916574,0,0,0,0,0,0
5930,01:19.6,L53109,L,0.14752329642507697,0.1310542819714635,-0.37805633965385993,0.5229597084102664,-0.941871047570187,0,0,0,0,0,0
3131,01:19.6,L50310,L,0.0475312291698062,-0.27335103166182345,1.233991006829125,-1.463309898775349,-0.8318962792929054,0,0,0,0,0,0
3504,01:19.6,L50683,L,0.8474677672120007,0.5354595956047887,-0.25533993265515514,0.7637196607964014,0.5820650271292868,0,0,0,0,0,0
5935,01:19.6,H35348,H,0.2975113973079973,0.3332569387881261,-0.472882654152859,1.1248595893756042,-0.784764235745499,0,0,0,0,0,0
9737,01:19.6,M24596,M,-0.5524211743618752,-0.0037474892396321615,-1.0641526151466183,1.8270761171684984,0.8648572884137251,0,0,0,0,0,0
8658,01:19.6,L55837,L,-1.3023616787764485,-1.0821616589284742,-0.6569572646509162,0.6032130258723112,0.2521407222974419,0,0,0,0,0,0
7187,01:19.6,M22046,M,0.19751933005269812,0.3332569387881261,0.5869408608359546,-0.8614100178100111,-1.0518458158474686,0,0,0,0,0,0
6053,01:19.6,L53232,L,0.44749949819088924,0.6702613668158844,2.5894495023148187,-1.9849564622786418,0.4720902588520051,0,0,0,0,0,0
8674,01:19.6,L55853,L,-1.3023616787764485,-0.94735988771734,-0.24976191415521404,0.2621364266586198,0.8334359260487876,0,0,0,0,0,0
1049,01:19.6,L48228,L,-1.7523259814251813,-1.6213687437728568,0.3805541763381331,-0.6507450594721428,-0.062072901351934134,0,0,0,0,0,0
5097,01:19.6,H34510,H,2.0973686079029563,2.355283506954676,0.49211454633695556,-0.7811567003479657,-0.26631175672402857,0,0,0,0,0,0
2324,01:19.6,M17183,M,-0.40243307347895485,-0.8799590021118114,-0.7685176346497387,0.7035296726998674,1.4147311298001333,0,0,0,0,0,0
3200,01:19.6,H32613,H,0.0475312291698062,-0.6103554596895818,0.11838730684090021,-0.46014343049978595,-1.4760342077741262,0,0,0,0,0,0
7110,01:19.6,L54289,L,0.44749949819088924,0.3332569387881261,0.3359300283386041,0.05147146832075141,-0.8004749169279678,0,0,0,0,0,0
5998,01:19.6,M20857,M,0.2475153636803477,0.1310542819714635,0.17974551034025257,-0.5403967479618307,1.8860515652741972,0,0,0,0,0,0
5970,01:19.6,M20829,M,0.19751933005269812,0.5354595956047887,-0.2664959696550374,-0.40998510708600777,0.6291970706766932,0,0,0,0,0,0
6115,01:19.6,M20974,M,0.39750346456326807,0.5354595956047887,0.05702910334154783,-0.45011176581703016,-0.45483993091365416,0,0,0,0,0,0
3282,01:19.6,M18141,M,0.5974875990738095,-0.0037474892396321615,-0.5230848206523292,0.5630863671412888,-1.4131914830442511,0,0,0,0,0,0
3239,01:19.6,M18098,M,0.44749949819088924,-0.40815280287295747,1.0331823408312446,-1.4432465694098375,0.1735873163850979,0,0,0,0,0,0
6907,01:19.6,M21766,M,0.49749553181853884,1.0072657948436428,-0.04895324815733354,0.3925480675344427,0.8962786507786628,0,0,0,0,0,0
3137,01:19.6,L50316,L,0.19751933005269812,-0.07114837484519915,-0.5788650056517404,1.4859995179548064,-0.5962360615558734,0,0,0,0,0,0
986,01:19.6,L48165,L,-1.8023220150528307,-1.8909722861950864,1.1670547848298316,-1.4733415634581044,0.5663543459468179,0,0,0,0,0,0
9314,01:19.6,L56493,L,-0.7524053088724167,-0.40815280287295747,-0.6736913201507395,0.5129280437275106,0.6291970706766932,0,0,0,0,0,0
8745,01:19.6,M23604,M,-1.3023616787764485,-0.8799590021118114,1.445955709826888,-1.704069851161484,0.4249582153045987,0,0,0,0,0,0
5215,01:19.6,L52394,L,1.847388439764765,1.816076422110255,0.1853235288401937,-0.27957346621018414,1.3204670427053204,0,0,0,0,0,0
9321,01:19.6,L56500,L,-0.8024013425000663,-0.4755536884784861,-0.7238934866502097,0.312294750072398,0.9119893319611315,0,0,0,0,0,0
3859,01:19.6,L51038,L,1.2474360362331123,0.9398649092380758,0.11280928834095907,-0.23944680747916175,1.58754862280729,0,0,0,0,0,0
6961,01:19.6,L54140,L,0.3475074309356185,0.6702613668158844,-0.7015814126504452,1.205112906837649,-0.26631175672402857,0,0,0,0,0,1
2527,01:19.6,L49706,L,-0.6024172079894964,-0.94735988771734,-0.21071578465562615,-0.5002700892308083,-0.8318962792929054,0,0,0,0,0,0
656,01:19.6,L47835,L,-1.1523735778935282,-0.6103554596895818,-0.5788650056517404,-0.1190668312860946,0.8962786507786628,0,0,0,0,0,0
6190,01:19.6,M21049,M,0.49749553181853884,0.6028604812103174,2.0706937818202937,-1.8144181626717961,-1.114688540577344,0,0,0,0,0,0
3435,01:19.6,M18294,M,0.7474756999567299,0.3332569387881261,-0.7071594311503863,0.4126113968999543,1.19478159324557,0,0,0,0,0,0
2770,01:19.6,M17629,M,-0.002464804457843392,-0.27335103166182345,-0.3445882286542132,-0.1892884840653836,-1.491744888956595,0,0,0,0,0,0
2772,01:19.6,L49951,L,-0.05246083808549298,-0.34075191726739046,-0.4896167096526824,-0.05887684318956068,-1.4131914830442511,0,0,0,0,0,0
